ID_RANDOM,CFMST_OPEN_TYPE,CFMST_SEX,AGE,CFMST_BINS_CODE,CFMST_CUST_VIP,CFMST_TOUT_CODE,CFMST_DMCL_ZIP_CODE,CFMST_COMM_ZIP_CODE,CFMST_NOTICE_TEL_FLAG,CFMST_SEND_DM_CODE,CFMST_CRT_DATE,CFMST_CHG_DATE,CFMST_SEND_AT_CODE,CFMST_SEND_AT_CSH,CFMST_BINS_CODE_JCIC
548426,1,M,35,060000,DD,05,338  ,338  ,1,0,2023-01-06 00:00:00.0000000,2023-06-08 00:00:00.0000000,1,0,0615H0
425602,0,F,30,060000,DD,05,608  ,608  ,0,0,2016-12-13 00:00:00.0000000,2023-02-13 00:00:00.0000000,0,0,061500
1129,1,F,53,060000,DD,05,621  ,600  ,3,0,2014-03-17 00:00:00.0000000,2020-03-04 00:00:00.0000000,0,0,061400
4196,1,F,79,060000,DD,05,807  ,807  ,3,0,2017-05-11 00:00:00.0000000,2020-08-07 00:00:00.0000000,0,0,061700
6562,1,M,23,060000,DD,05,638  ,638  ,3,0,2018-07-26 00:00:00.0000000,2018-07-30 00:00:00.0000000,1,0,061410
1807381,1,M,18,060000,DD,05,237  ,237  ,3,0,2023-03-31 00:00:00.0000000,2023-05-09 00:00:00.0000000,1,0,0615G0
1807381,1,M,18,060000,DD,05,237  ,237  ,3,0,2023-03-31 00:00:00.0000000,2023-05-09 00:00:00.0000000,1,0,0615G0
1807381,1,M,18,060000,DD,05,237  ,237  ,3,0,2023-03-31 00:00:00.0000000,2023-05-09 00:00:00.0000000,1,0,0615G0
1807381,1,M,18,060000,DD,05,237  ,237  ,3,0,2023-03-31 00:00:00.0000000,2023-05-09 00:00:00.0000000,1,0,0615G0
5092,1,F,47,061700,CC,  ,237  ,237  ,0,1,2004-05-08 00:00:00.0000000,2022-10-19 00:00:00.0000000,0,1,061700
753518,1,F,50,061700,DD,05,804  ,804  ,3,1,2013-10-30 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,061700
7787,1,F,29,060000,DD,05,825  ,825  ,3,0,2020-03-02 00:00:00.0000000,2022-01-22 00:00:00.0000000,1,0,061700
7787,1,F,29,060000,DD,05,825  ,825  ,3,0,2020-03-02 00:00:00.0000000,2022-01-22 00:00:00.0000000,1,0,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1614394,1,F,53,060000,CC,05,235  ,235  ,3,1,2004-05-08 00:00:00.0000000,2023-02-03 00:00:00.0000000,1,1,061700
1259372,1,F,58,060000,CC,01,408  ,408  ,4, ,2008-09-30 00:00:00.0000000,2023-06-01 00:00:00.0000000,0,0,061500
1259372,1,F,58,060000,CC,01,408  ,408  ,4, ,2008-09-30 00:00:00.0000000,2023-06-01 00:00:00.0000000,0,0,061500
1259372,1,F,58,060000,CC,01,408  ,408  ,4, ,2008-09-30 00:00:00.0000000,2023-06-01 00:00:00.0000000,0,0,061500
6640,1,F,61,060000,DD,05,427  ,427  ,3,0,2016-11-09 00:00:00.0000000,2020-10-05 00:00:00.0000000,1,0,061620
3475,1,M,40,0615E0,DD,05,913  ,913  ,0,1,2006-11-24 00:00:00.0000000,2021-06-14 00:00:00.0000000,0,0,0615E0
652603,1,F,33,060000,DD,05,920  ,920  ,3,0,2019-10-30 00:00:00.0000000,2022-07-22 00:00:00.0000000,1,0,0615G0
8177,1,F,63,060000,DD,05,804  ,807  ,3,0,2010-02-22 00:00:00.0000000,2016-12-07 00:00:00.0000000,0,0,061500
8177,1,F,63,060000,DD,05,804  ,807  ,3,0,2010-02-22 00:00:00.0000000,2016-12-07 00:00:00.0000000,0,0,061500
612,1,F,52,060000,DD,05,800  ,800  ,0,0,2007-04-27 00:00:00.0000000,2020-12-09 00:00:00.0000000,0,0,0615H0
7507,1,M,35,0615C0,DD,05,423  ,423  ,3,0,2011-09-21 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615C0
1756,1,F,66,060000,DD,05,542  ,542  ,3,1,2012-08-20 00:00:00.0000000,2020-05-25 00:00:00.0000000,0,0,061700
1756,1,F,66,060000,DD,05,542  ,542  ,3,1,2012-08-20 00:00:00.0000000,2020-05-25 00:00:00.0000000,0,0,061700
71,1,F,46,061700,DD,  ,220  ,220  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2669,1,F,58,060000,DD,05,104  ,104  ,3,0,2021-05-04 00:00:00.0000000,2022-11-08 00:00:00.0000000,1,0,061700
2669,1,F,58,060000,DD,05,104  ,104  ,3,0,2021-05-04 00:00:00.0000000,2022-11-08 00:00:00.0000000,1,0,061700
560,1,F,35,060000,DD,05,811  ,811  ,3,0,2020-12-14 00:00:00.0000000,2021-12-27 00:00:00.0000000,1,0,0615I0
560,1,F,35,060000,DD,05,811  ,811  ,3,0,2020-12-14 00:00:00.0000000,2021-12-27 00:00:00.0000000,1,0,0615I0
7138,1,F,42,061700,DD,  ,60000,60000,0,1,2004-05-08 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,061700
4123,1,M,69,061700,DD,  ,60000,60000,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
6688,1,F,48,061700,DD,  ,     ,800  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5285,1,F,52,0615F0,  ,05,802  ,802  ,3,1,2004-05-08 00:00:00.0000000,2012-05-10 00:00:00.0000000,0,1,0615F0
7272,1,M,68,060000,DD,05,320  ,320  ,3, ,2004-05-08 00:00:00.0000000,2022-01-27 00:00:00.0000000,1,1,061700
7272,1,M,68,060000,DD,05,320  ,320  ,3, ,2004-05-08 00:00:00.0000000,2022-01-27 00:00:00.0000000,1,1,061700
7272,1,M,68,060000,DD,05,320  ,320  ,3, ,2004-05-08 00:00:00.0000000,2022-01-27 00:00:00.0000000,1,1,061700
938,1,M,31,060000,DD,05,406  ,406  ,3, ,2021-07-23 00:00:00.0000000,2021-07-29 00:00:00.0000000,1,0,0615F0
938,1,M,31,060000,DD,05,406  ,406  ,3, ,2021-07-23 00:00:00.0000000,2021-07-29 00:00:00.0000000,1,0,0615F0
8286,1,F,31,060000,DD,05,100  ,108  ,0,0,2016-04-29 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615C0
5563,1,F,54,061700,CC,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2022-07-05 00:00:00.0000000,0,1,061700
957435,1,M,53,060000,DD,05,104  ,234  ,3, ,2004-05-08 00:00:00.0000000,2023-05-24 00:00:00.0000000,0,1,061700
957435,1,M,53,060000,DD,05,104  ,234  ,3, ,2004-05-08 00:00:00.0000000,2023-05-24 00:00:00.0000000,0,1,061700
957435,1,M,53,060000,DD,05,104  ,234  ,3, ,2004-05-08 00:00:00.0000000,2023-05-24 00:00:00.0000000,0,1,061700
957435,1,M,53,060000,DD,05,104  ,234  ,3, ,2004-05-08 00:00:00.0000000,2023-05-24 00:00:00.0000000,0,1,061700
1221,1,M,26,060000,DD,05,621  ,241  ,3,0,2020-05-21 00:00:00.0000000,2020-05-25 00:00:00.0000000,1,0,061610
2557,1,M,20,060000,DD,05,110  ,110  ,3,0,2004-07-28 00:00:00.0000000,2020-08-26 00:00:00.0000000,0,1,061410
1810,1,M,32,0615G0,DD,01,116  ,116  ,3,0,2009-12-07 00:00:00.0000000,2018-04-02 00:00:00.0000000,1,0,0615G0
2483787,1,M,35,060000,DD,05,830  ,830  ,3,0,2021-01-15 00:00:00.0000000,2021-01-19 00:00:00.0000000,1,0,061610
2483787,1,M,35,060000,DD,05,830  ,830  ,3,0,2021-01-15 00:00:00.0000000,2021-01-19 00:00:00.0000000,1,0,061610
1116,1,M,45,060000,DD,05,505  ,505  ,3,1,2010-01-18 00:00:00.0000000,2019-07-29 00:00:00.0000000,1,0,0615C0
2070,1,F,25,060000,DD,05,325  ,325  ,3,0,2019-06-06 00:00:00.0000000,2019-06-11 00:00:00.0000000,1,0,061500
2138624,1,F,47,060000,DD,01,336  ,335  ,3,0,2004-05-08 00:00:00.0000000,2021-11-05 00:00:00.0000000,1,1,061500
2138624,1,F,47,060000,DD,01,336  ,335  ,3,0,2004-05-08 00:00:00.0000000,2021-11-05 00:00:00.0000000,1,1,061500
746624,1,F,43,0615I0,DD,05,977  ,333  ,3,1,2008-04-30 00:00:00.0000000,2018-04-02 00:00:00.0000000,1,0,0615I0
5122,1,M,50,0615G0,DD,05,813  ,813  ,3,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615G0
5122,1,M,50,0615G0,DD,05,813  ,813  ,3,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615G0
2907,1,M,33,0615G0,DD,05,108  ,231  ,3,0,2013-04-02 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615G0
5095,1,M,46,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5086,1,M,74,061700,DD,  ,     ,403  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
6097,1,F,49,060000,DD,05,407  ,407  ,0,1,2006-04-10 00:00:00.0000000,2019-07-17 00:00:00.0000000,0,1,061610
966,1,M,35,0615H0,DD,05,600  ,600  ,3,0,2013-10-29 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,0615H0
2796,1,M,35,061700,DD,  ,     ,712  ,0,1,2004-05-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061700
2796,1,M,35,061700,DD,  ,     ,712  ,0,1,2004-05-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061700
4046,1,M,42,061300,DD,05,510  ,510  ,0,0,2009-08-28 00:00:00.0000000,2022-11-22 00:00:00.0000000,0,0,061300
4046,1,M,42,061300,DD,05,510  ,510  ,0,0,2009-08-28 00:00:00.0000000,2022-11-22 00:00:00.0000000,0,0,061300
3701,1,F,32,061500,DD,05,511  ,511  ,3,0,2014-10-09 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061500
2961,1,M,56,060000,DD,05,112  ,112  ,3, ,2022-01-19 00:00:00.0000000,2022-01-22 00:00:00.0000000,1,0,061500
2961,1,M,56,060000,DD,05,112  ,112  ,3, ,2022-01-19 00:00:00.0000000,2022-01-22 00:00:00.0000000,1,0,061500
1805528,1,F,65,060000,DD,07,710  ,710  ,3,0,2023-05-24 00:00:00.0000000,2023-05-26 00:00:00.0000000,0,0,061700
1805528,1,F,65,060000,DD,07,710  ,710  ,3,0,2023-05-24 00:00:00.0000000,2023-05-26 00:00:00.0000000,0,0,061700
1921456,1,F,54,060000,DD,  ,402  ,402  ,3,1,2004-05-08 00:00:00.0000000,2022-09-22 00:00:00.0000000,0,1,061700
4638,1,M,57,0615E0,DD,05,234  ,235  ,3,0,2004-11-25 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,0615E0
8108,1,M,54,061620,DD,05,238  ,238  ,3,0,2012-03-01 00:00:00.0000000,2022-04-21 00:00:00.0000000,1,0,061620
6537,1,M,43,061500,DD,  ,116  ,116  ,3,0,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061500
1785760,1,M,40,060000,DD,05,221  ,106  ,3, ,2004-05-08 00:00:00.0000000,2021-10-05 00:00:00.0000000,0,1,061500
1785760,1,M,40,060000,DD,05,221  ,106  ,3, ,2004-05-08 00:00:00.0000000,2021-10-05 00:00:00.0000000,0,1,061500
6684,1,F,52,061400,DD,05,231  ,231  ,3,0,2008-08-15 00:00:00.0000000,2015-10-12 00:00:00.0000000,1,0,061400
6684,1,F,52,061400,DD,05,231  ,231  ,3,0,2008-08-15 00:00:00.0000000,2015-10-12 00:00:00.0000000,1,0,061400
41657,1,M,28,060000,DD,05,735  ,735  ,3,0,2021-05-13 00:00:00.0000000,2022-02-07 00:00:00.0000000,1,0,0615A0
41657,1,M,28,060000,DD,05,735  ,735  ,3,0,2021-05-13 00:00:00.0000000,2022-02-07 00:00:00.0000000,1,0,0615A0
41657,1,M,28,060000,DD,05,735  ,735  ,3,0,2021-05-13 00:00:00.0000000,2022-02-07 00:00:00.0000000,1,0,0615A0
41657,1,M,28,060000,DD,05,735  ,735  ,3,0,2021-05-13 00:00:00.0000000,2022-02-07 00:00:00.0000000,1,0,0615A0
3915,1,F,22,061410,DD,05,709  ,709  ,0,1,2008-10-23 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,061410
2102,1,M,66,061700,DD,  ,505  ,625  ,3,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5905,1,F,49,060000,DD,05,973  ,973  ,3,0,2019-04-10 00:00:00.0000000,2019-04-12 00:00:00.0000000,0,0,061500
5905,1,F,49,060000,DD,05,973  ,973  ,3,0,2019-04-10 00:00:00.0000000,2019-04-12 00:00:00.0000000,0,0,061500
4604,1,F,23,060000,DD,09,206  ,206  ,0,0,2016-09-23 00:00:00.0000000,2021-06-19 00:00:00.0000000,0,0,061410
1765293,1,M,43,060000,DD,05,262  ,262  ,3,0,2013-06-26 00:00:00.0000000,2023-05-08 00:00:00.0000000,1,0,0615G0
181,1,M,69,060000,CC,07,237  ,237  ,3,0,2006-09-28 00:00:00.0000000,2023-02-03 00:00:00.0000000,0,0,0615E0
181,1,M,69,060000,CC,07,237  ,237  ,3,0,2006-09-28 00:00:00.0000000,2023-02-03 00:00:00.0000000,0,0,0615E0
25368,1,M,42,0615C0,DD,05,813  ,813  ,3,1,2011-05-03 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615C0
4007,1,F,28,060000,DD,05,302  ,220  ,3,0,2018-03-26 00:00:00.0000000,2018-03-28 00:00:00.0000000,1,0,061400
4007,1,F,28,060000,DD,05,302  ,220  ,3,0,2018-03-26 00:00:00.0000000,2018-03-28 00:00:00.0000000,1,0,061400
1314,1,M,41,061500,DD,05,220  ,220  ,3,0,2009-01-14 00:00:00.0000000,2021-07-24 00:00:00.0000000,0,0,061500
8374,1,F,21,061700,DD,  ,434  ,220  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
4107,1,F,43,060000,CC,05,523  ,523  ,3,0,2016-07-04 00:00:00.0000000,2021-04-07 00:00:00.0000000,0,0,061500
6002,1,M,50,060000,DD,03,807  ,807  ,3,0,2007-01-05 00:00:00.0000000,2019-09-11 00:00:00.0000000,0,0,061500
366,1,F,40,060000,DD,05,806  ,806  ,3,0,2020-07-07 00:00:00.0000000,2020-07-09 00:00:00.0000000,1,0,061700
2097,1,M,45,061700,DD,  ,830  ,830  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
471,1,M,61,061400,DD,05,815  ,815  ,3,1,2007-02-27 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,0,061400
471,1,M,61,061400,DD,05,815  ,815  ,3,1,2007-02-27 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,0,061400
471,1,M,61,061400,DD,05,815  ,815  ,3,1,2007-02-27 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,0,061400
471,1,M,61,061400,DD,05,815  ,815  ,3,1,2007-02-27 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,0,061400
471,1,M,61,061400,DD,05,815  ,815  ,3,1,2007-02-27 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,0,061400
7190,1,F,52,060000,DD,11,832  ,832  ,3,0,2021-04-29 00:00:00.0000000,2021-05-04 00:00:00.0000000,1,0,0615C0
4806,1,F,59,061700,DD,  ,     ,100  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
8342,1,F,44,060000,DD,05,338  ,235  ,3,0,2023-01-03 00:00:00.0000000,2023-01-05 00:00:00.0000000,1,0,0615F0
8342,1,F,44,060000,DD,05,338  ,235  ,3,0,2023-01-03 00:00:00.0000000,2023-01-05 00:00:00.0000000,1,0,0615F0
4780,1,M,32,0615G0,DD,05,239  ,404  ,3,0,2012-05-31 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,0615G0
8405,1,F,27,060000,DD,03,540  ,401  ,3,0,2020-08-25 00:00:00.0000000,2020-09-11 00:00:00.0000000,1,0,061400
7905,1,M,45,060000,DD,11,411  ,411  ,3,0,2017-02-18 00:00:00.0000000,2023-05-04 00:00:00.0000000,1,0,0615C0
7905,1,M,45,060000,DD,11,411  ,411  ,3,0,2017-02-18 00:00:00.0000000,2023-05-04 00:00:00.0000000,1,0,0615C0
2140612,1,F,62,060000,BB,01,890  ,830  ,3, ,2004-05-08 00:00:00.0000000,2023-04-17 00:00:00.0000000,0,1,061700
2140612,1,F,62,060000,BB,01,890  ,830  ,3, ,2004-05-08 00:00:00.0000000,2023-04-17 00:00:00.0000000,0,1,061700
273,1,F,36,060000,DD,05,900  ,900  ,3,0,2020-02-06 00:00:00.0000000,2022-04-19 00:00:00.0000000,1,0,061610
273,1,F,36,060000,DD,05,900  ,900  ,3,0,2020-02-06 00:00:00.0000000,2022-04-19 00:00:00.0000000,1,0,061610
819833,1,M,18,060000,DD,05,920  ,920  ,3,0,2022-05-12 00:00:00.0000000,2022-05-14 00:00:00.0000000,1,0,0615G0
819833,1,M,18,060000,DD,05,920  ,920  ,3,0,2022-05-12 00:00:00.0000000,2022-05-14 00:00:00.0000000,1,0,0615G0
2735,1,F,32,060000,DD,05,812  ,812  ,3,0,2020-12-11 00:00:00.0000000,2020-12-15 00:00:00.0000000,1,0,0615E0
2735,1,F,32,060000,DD,05,812  ,812  ,3,0,2020-12-11 00:00:00.0000000,2020-12-15 00:00:00.0000000,1,0,0615E0
318,1,M,49,061500,DD,05,115  ,115  ,3,0,2006-08-21 00:00:00.0000000,2018-04-02 00:00:00.0000000,1,0,061500
3598,1,M,49,0615F0,DD,05,330  ,330  ,3,0,2013-04-03 00:00:00.0000000,2020-02-26 00:00:00.0000000,0,0,0615F0
5010,1,M,29,0615G0,DD,05,308  ,308  ,3,0,2010-06-08 00:00:00.0000000,2021-09-28 00:00:00.0000000,0,0,0615G0
7856,1,M,7,060000,DD,05,433  ,433  ,3,0,2016-06-27 00:00:00.0000000,2023-06-06 00:00:00.0000000,0,0,061410
7856,1,M,7,060000,DD,05,433  ,433  ,3,0,2016-06-27 00:00:00.0000000,2023-06-06 00:00:00.0000000,0,0,061410
4284,1,M,38,060000,DD,05,239  ,239  ,3,0,2021-04-08 00:00:00.0000000,2022-05-13 00:00:00.0000000,1,0,0615C0
4284,1,M,38,060000,DD,05,239  ,239  ,3,0,2021-04-08 00:00:00.0000000,2022-05-13 00:00:00.0000000,1,0,0615C0
1194935,1,F,20,060000,DD,05,704  ,407  ,3,0,2023-02-06 00:00:00.0000000,2023-02-08 00:00:00.0000000,1,0,0615G0
1194935,1,F,20,060000,DD,05,704  ,407  ,3,0,2023-02-06 00:00:00.0000000,2023-02-08 00:00:00.0000000,1,0,0615G0
2810,1,F,27,060000,DD,05,807  ,807  ,3, ,2021-09-06 00:00:00.0000000,2022-01-26 00:00:00.0000000,1,0,0615C0
2810,1,F,27,060000,DD,05,807  ,807  ,3, ,2021-09-06 00:00:00.0000000,2022-01-26 00:00:00.0000000,1,0,0615C0
2810,1,F,27,060000,DD,05,807  ,807  ,3, ,2021-09-06 00:00:00.0000000,2022-01-26 00:00:00.0000000,1,0,0615C0
6881,1,F,48,060000,DD,05,235  ,235  ,1,0,2022-05-30 00:00:00.0000000,2022-06-30 00:00:00.0000000,1,0,0615G0
6881,1,F,48,060000,DD,05,235  ,235  ,1,0,2022-05-30 00:00:00.0000000,2022-06-30 00:00:00.0000000,1,0,0615G0
2180759,1,F,27,060000,DD,05,420  ,429  ,3,0,2023-05-25 00:00:00.0000000,2023-05-27 00:00:00.0000000,1,0,0615C0
2180759,1,F,27,060000,DD,05,420  ,429  ,3,0,2023-05-25 00:00:00.0000000,2023-05-27 00:00:00.0000000,1,0,0615C0
8403,1,M,48,060000,DD,05,241  ,241  ,3,0,2022-08-25 00:00:00.0000000,2022-08-27 00:00:00.0000000,1,0,0615I0
8403,1,M,48,060000,DD,05,241  ,241  ,3,0,2022-08-25 00:00:00.0000000,2022-08-27 00:00:00.0000000,1,0,0615I0
5259,1,F,24,060000,DD,05,900  ,900  ,3,0,2022-05-31 00:00:00.0000000,2022-09-19 00:00:00.0000000,1,0,0615F0
5259,1,F,24,060000,DD,05,900  ,900  ,3,0,2022-05-31 00:00:00.0000000,2022-09-19 00:00:00.0000000,1,0,0615F0
1489748,1,M,38,060000,DD,05,330  ,330  ,3,0,2023-04-21 00:00:00.0000000,2023-04-30 00:00:00.0000000,1,0,0615G0
1489748,1,M,38,060000,DD,05,330  ,330  ,3,0,2023-04-21 00:00:00.0000000,2023-04-30 00:00:00.0000000,1,0,0615G0
6394,1,F,,061700,  ,  ,     ,104  ,0,1,2004-05-08 00:00:00.0000000,,0,1,061700
8398,0,M,95,060000,DD,  ,406  ,     ,0,1,2005-12-30 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,060000
5562,0,M,50,060000,DD,  ,303  ,302  ,0,1,2005-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,060000
873524,0,F,63,060000,BB,01,407  ,407  ,3, ,2005-12-30 00:00:00.0000000,2023-06-03 00:00:00.0000000,0,1,061700
873524,0,F,63,060000,BB,01,407  ,407  ,3, ,2005-12-30 00:00:00.0000000,2023-06-03 00:00:00.0000000,0,1,061700
873524,0,F,63,060000,BB,01,407  ,407  ,3, ,2005-12-30 00:00:00.0000000,2023-06-03 00:00:00.0000000,0,1,061700
163856,0,M,71,061500,DD,  ,420  ,404  ,3,0,2005-12-30 00:00:00.0000000,2018-10-03 00:00:00.0000000,0,1,061500
163856,0,M,71,061500,DD,  ,420  ,404  ,3,0,2005-12-30 00:00:00.0000000,2018-10-03 00:00:00.0000000,0,1,061500
2428,0,F,43,060000,DD,  ,412  ,     ,0,1,2005-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,060000
5381,0,M,62,060000,DD,01,833  ,833  ,3, ,2005-12-30 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,061610
5381,0,M,62,060000,DD,01,833  ,833  ,3, ,2005-12-30 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,061610
5381,0,M,62,060000,DD,01,833  ,833  ,3, ,2005-12-30 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,061610
5381,0,M,62,060000,DD,01,833  ,833  ,3, ,2005-12-30 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,061610
5381,0,M,62,060000,DD,01,833  ,833  ,3, ,2005-12-30 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,061610
1223,0,F,72,060000,DD,  ,940  ,900  ,0,1,2005-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,060000
1223,0,F,72,060000,DD,  ,940  ,900  ,0,1,2005-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,060000
2343,1,M,29,061700,DD,  ,     ,108  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2343,1,M,29,061700,DD,  ,     ,108  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
3677,1,M,25,060000,DD,02,205  ,205  ,0,0,2016-06-29 00:00:00.0000000,2018-05-07 00:00:00.0000000,1,0,061410
3677,1,M,25,060000,DD,02,205  ,205  ,0,0,2016-06-29 00:00:00.0000000,2018-05-07 00:00:00.0000000,1,0,061410
3677,1,M,25,060000,DD,02,205  ,205  ,0,0,2016-06-29 00:00:00.0000000,2018-05-07 00:00:00.0000000,1,0,061410
1192540,1,F,62,061700,AA,  ,325  ,108  ,3,0,2004-05-08 00:00:00.0000000,2023-01-05 00:00:00.0000000,1,1,061700
1192540,1,F,62,061700,AA,  ,325  ,108  ,3,0,2004-05-08 00:00:00.0000000,2023-01-05 00:00:00.0000000,1,1,061700
7108,1,M,70,0615G0,DD,  ,235  ,235  ,3,0,2004-05-08 00:00:00.0000000,2022-02-09 00:00:00.0000000,0,1,0615G0
2405,1,M,56,0615F0,DD,05,235  ,235  ,3,0,2014-01-02 00:00:00.0000000,2018-05-15 00:00:00.0000000,0,0,0615F0
3301,1,F,48,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
4962,1,M,53,061700,DD,  ,     ,114  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
1764,1,M,30,060000,DD,05,247  ,115  ,3,0,2018-12-13 00:00:00.0000000,2018-12-17 00:00:00.0000000,1,0,061610
1210385,1,F,44,0615G0,DD,07,114  ,114  ,3,0,2004-10-28 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615G0
1210385,1,F,44,0615G0,DD,07,114  ,114  ,3,0,2004-10-28 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615G0
4786,1,F,46,060000,DD,05,110  ,110  ,3,0,2023-06-08 00:00:00.0000000,2023-06-13 00:00:00.0000000,0,0,061700
7368,1,M,41,0615G0,DD,05,104  ,104  ,3,0,2013-12-25 00:00:00.0000000,2017-07-05 00:00:00.0000000,0,0,0615G0
4435,1,F,75,061700,DD,  ,244  ,244  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2121,1,M,36,060000,DD,09,247  ,307  ,3,0,2019-01-09 00:00:00.0000000,2020-04-13 00:00:00.0000000,1,0,0615F0
6526,1,M,38,061700,DD,05,112  ,112  ,3,0,2012-04-11 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061700
160031,1,F,29,060000,DD,05,907  ,806  ,3, ,2019-07-31 00:00:00.0000000,2022-03-28 00:00:00.0000000,1,0,0615F0
160031,1,F,29,060000,DD,05,907  ,806  ,3, ,2019-07-31 00:00:00.0000000,2022-03-28 00:00:00.0000000,1,0,0615F0
1793,1,F,22,061700,DD,05,813  ,813  ,0,1,2005-02-03 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2227,1,F,34,060000,DD,05,437  ,437  ,3,0,2022-03-21 00:00:00.0000000,2022-03-23 00:00:00.0000000,1,0,061500
7408,1,M,45,0615E0,DD,01,540  ,407  ,3,0,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,0615E0
6263,1,F,57,061700,DD,  ,408  ,408  ,0,1,2004-05-08 00:00:00.0000000,2016-11-01 00:00:00.0000000,0,1,061700
2387964,1,F,61,060000,BB,07,510  ,510  ,3, ,2006-02-07 00:00:00.0000000,2023-04-08 00:00:00.0000000,0,1,061700
